state,timestamp,orderId,ticker,action,lmtPrice,totalQuantity,avgPrice,exchange,commission
IBActionState.SUCCESS,,,,IBAction.BUY_MKT_ORDER,,47925,104.31976666862872,,
IBActionState.SUCCESS,,,,IBAction.BUY_MKT_ORDER,,2680,105.88361231363756,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,9614,89.10790696226096,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,34,96.52176408266004,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,922,95.47206291695495,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,34678,96.18131032096134,,
IBActionState.SUCCESS,,,,IBAction.BUY_MKT_ORDER,,31165,107.71481106968707,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,870,104.01783075690513,,
IBActionState.SUCCESS,,,,IBAction.SELL_MKT_ORDER,,31387,104.06926120798312,,
