timestamp,date,time,state_QQQ,action_QQQ,totalQuantity_QQQ,avgPrice_QQQ,commission_QQQ,reg_exec_QQQ ,mktPrice_QQQ ,AvailableFunds,ExcessLiquidity,BuyingPower,Leverage,EquityWithLoanValue,TotalCashValue,NetDividend,NetLiquidation,UnrealizedPnL,RealizedPnL,GrossPositionValue,position_QQQ,marketPrice_QQQ,averageCost_QQQ,marketValue_QQQ,realizedPNL_QQQ,unrealizedPNL_QQQ,initMarginReq_QQQ,maintMarginReq_QQQ,costBasis_QQQ
1436832000,2015-07-14,00:00:00,,,,,,False,103.72754737910654,263874.2141449556,323368.5594743247,1759161.4276330376,5.341120054727249,921311.7276585707,-3999524.817594031,0,921311.7276585707,-78688.27234142926,0,4920836.545252602,47925,102.67786218576111,104.3197666686287,4920836.545252602,0,-78688.27234142926,657437.5135136151,597943.168184246,4999524.817594031
1436918400,2015-07-15,00:00:00,,,,,,False,104.46512408554584,314180.3770360353,373674.72236540436,2094535.846906902,5.116355674895482,971617.8905496504,-3999524.817594031,0,971617.8905496504,-28382.109450349584,0,4971142.708143681,47925,103.72754737910654,104.3197666686287,4971142.708143681,0,-28382.109450349584,657437.5135136151,597943.168184246,4999524.817594031
1437004800,2015-07-16,00:00:00,,,,,,False,105.2405782917783,349528.740692138,409023.08602150704,2330191.604614253,4.971855860004629,1006966.2542057531,-3999524.817594031,0,1006966.2542057531,6966.254205753095,0,5006491.071799784,47925,104.46512408554584,104.3197666686287,5006491.071799784,0,6966.254205753095,657437.5135136151,597943.168184246,4999524.817594031
1437091200,2015-07-17,00:00:00,,,,,,False,106.7062954738222,386692.38352582906,446186.72885519813,2577949.2235055272,4.830485870517067,1044129.8970394442,-3999524.817594031,0,1044129.8970394442,44129.897039444186,0,5043654.714633475,47925,105.2405782917783,104.3197666686287,5043654.714633475,0,44129.897039444186,657437.5135136151,597943.168184246,4999524.817594031
1437350400,2015-07-20,00:00:00,,,,,,False,107.64249208082134,456936.87947528274,516431.2248046518,3046245.863168551,4.58903151647875,1114374.3929888979,-3999524.817594031,0,1114374.3929888979,114374.39298889786,0,5113899.210582929,47925,106.7062954738222,104.3197666686287,5113899.210582929,0,114374.39298889786,657437.5135136151,597943.168184246,4999524.817594031
1437436800,2015-07-21,00:00:00,,,,,,False,107.82217659526133,501804.1018657165,561298.4471950856,3345360.6791047766,4.450121842188429,1159241.6153793316,-3999524.817594031,0,1159241.6153793316,159241.61537933163,0,5158766.4329733625,47925,107.64249208082134,104.3197666686287,5158766.4329733625,0,159241.61537933163,657437.5135136151,597943.168184246,4999524.817594031
1437523200,2015-07-22,00:00:00,,,,,,False,106.07273224385244,510415.4822202532,569909.8275496223,3402769.8814683543,4.424681729810322,1167852.9957338683,-3999524.817594031,0,1167852.9957338683,167852.99573386833,0,5167377.813327899,47925,107.82217659526133,104.3197666686287,5167377.813327899,0,167852.99573386833,657437.5135136151,597943.168184246,4999524.817594031
1437609600,2015-07-23,00:00:00,,,,,,False,106.60228608111989,426573.3616789824,486067.70700835146,2843822.4111932158,4.689561524817203,1084010.8751925975,-3999524.817594031,0,1084010.8751925975,84010.87519259751,0,5083535.692786628,47925,106.07273224385244,104.3197666686287,5083535.692786628,0,84010.87519259751,657437.5135136151,597943.168184246,4999524.817594031
1437696000,2015-07-24,00:00:00,,,,,,False,106.66850242017736,451952.2293300249,511446.574659394,3013014.8622001656,4.605157559274219,1109389.74284364,-3999524.817594031,0,1109389.74284364,109389.74284364004,0,5108914.560437671,47925,106.60228608111989,104.3197666686287,5108914.560437671,0,109389.74284364004,657437.5135136151,597943.168184246,4999524.817594031
1437955200,2015-07-27,00:00:00,,,,,,False,104.46514758118111,455125.6473793539,514619.99270872294,3034170.9825290255,4.594874392914393,1112563.160892969,-3999524.817594031,0,1112563.160892969,112563.160892969,0,5112087.978487,47925,106.66850242017736,104.3197666686287,5112087.978487,0,112563.160892969,657437.5135136151,597943.168184246,4999524.817594031
1438041600,2015-07-28,00:00:00,,,,,,False,104.6542615698524,349529.8667204587,409024.2120498278,2330199.1114697247,4.971851418527901,1006967.3802340738,-3999524.817594031,0,1006967.3802340738,6967.3802340738475,0,5006492.197828105,47925,104.46514758118111,104.3197666686287,5006492.197828105,0,6967.3802340738475,657437.5135136151,597943.168184246,4999524.817594031
1438128000,2015-07-29,00:00:00,,,,,,False,105.3162265969864,358593.15462753014,418087.4999568992,2390621.030850201,4.936421353216893,1016030.6681411453,-3999524.817594031,0,1016030.6681411453,16030.66814114526,0,5015555.485735176,47925,104.6542615698524,104.3197666686287,5015555.485735176,0,16030.66814114526,657437.5135136151,597943.168184246,4999524.817594031
1438214400,2015-07-30,00:00:00,,,,,,False,105.24055902117443,390317.8285529271,449812.1738822962,2602118.8570195143,4.817231616023604,1047755.3420665422,-3999524.817594031,0,1047755.3420665422,47755.342066542245,0,5047280.159660573,47925,105.3162265969864,104.3197666686287,5047280.159660573,0,47755.342066542245,657437.5135136151,597943.168184246,4999524.817594031
1438300800,2015-07-31,00:00:00,,,,,,False,106.31860433833404,386691.45998213836,446185.8053115074,2577943.066547589,4.830489258624425,1044128.9734957535,-3999524.817594031,0,1044128.9734957535,44128.97349575348,0,5043653.791089784,47925,105.24055902117443,104.3197666686287,5043653.791089784,0,44128.97349575348,657437.5135136151,597943.168184246,4999524.817594031
1438560000,2015-08-03,00:00:00,IBActionState.SUCCESS,IBAction.BUY_MKT_ORDER,2680,105.88361231363756,,False,105.88361231363756,438356.7818070131,497851.12713638216,2922378.545380087,4.649886511248696,1095794.2953206282,-3999524.817594031,0,1095794.2953206282,95794.29532062821,0,5095319.112914659,47925,106.31860433833404,104.3197666686287,5095319.112914659,0,95794.29532062821,657437.5135136151,597943.168184246,4999524.817594031
1438646400,2015-08-04,00:00:00,,,,,,False,105.48645798449878,380194.28637186193,443065.47186513746,2534628.575812413,4.984653841621181,1074947.3025370492,-4283292.89859458,0,1074947.3025370492,74947.30253704917,0,5358240.201131629,50605,105.88361231363756,104.40258667314652,5358240.201131629,0,74947.30253704917,694753.0161651872,631881.8306719117,5283292.89859458
1438732800,2015-08-05,00:00:00,,,,,,False,105.9214242724681,360096.29154579376,422967.4770390693,2400641.943638625,5.060573266042435,1054849.307710981,-4283292.89859458,0,1054849.307710981,54849.307710981,0,5338142.206305561,50605,105.48645798449878,104.40258667314652,5338142.206305561,0,54849.307710981,694753.0161651872,631881.8306719117,5283292.89859458
1438819200,2015-08-06,00:00:00,,,,,,False,106.24295050907676,382107.76054848114,444978.94604175666,2547385.070323208,4.977573509238776,1076860.7767136684,-4283292.89859458,0,1076860.7767136684,76860.77671366837,0,5360153.675308248,50605,105.9214242724681,104.40258667314652,5360153.675308248,0,76860.77671366837,694753.0161651872,631881.8306719117,5283292.89859458
1438905600,2015-08-07,00:00:00,,,,,,False,104.19090420068022,398378.5957520626,461249.78124533815,2655857.305013751,4.918368887971401,1093131.6119172499,-4283292.89859458,0,1093131.6119172499,93131.61191724986,0,5376424.5105118295,50605,106.24295050907676,104.40258667314652,5376424.5105118295,0,93131.61191724986,694753.0161651872,631881.8306719117,5283292.89859458
1439164800,2015-08-10,00:00:00,,,,,,False,104.97581341343596,294534.79231565574,357405.97780893126,1963565.2821043718,5.329673186988964,989287.808480843,-4283292.89859458,0,989287.808480843,-10712.19151915703,0,5272580.707075423,50605,104.19090420068022,104.40258667314652,5272580.707075423,0,-10712.19151915703,694753.0161651872,631881.8306719117,5283292.89859458
1439251200,2015-08-11,00:00:00,,,,,,False,104.9474120259146,334255.1230271602,397126.3085204357,2228367.4868477345,5.162545207811933,1029008.1391923474,-4283292.89859458,0,1029008.1391923474,29008.139192347415,0,5312301.037786927,50605,104.97581341343596,104.40258667314652,5312301.037786927,0,29008.139192347415,694753.0161651872,631881.8306719117,5283292.89859458
1439337600,2015-08-12,00:00:00,,,,,,False,103.43438107884774,332817.87081164157,395689.0563049171,2218785.805410944,5.168367314488899,1027570.8869768288,-4283292.89859458,0,1027570.8869768288,27570.8869768288,0,5310863.785571408,50605,104.9474120259146,104.40258667314652,5310863.785571408,0,27570.8869768288,694753.0161651872,631881.8306719117,5283292.89859458
1439424000,2015-08-13,00:00:00,,,,,,False,104.61645375212184,256250.9397353226,319122.12522859813,1708339.5982354842,5.50396959131333,951003.9559005098,-4283292.89859458,0,951003.9559005098,-48996.04409949016,0,5234296.8544950895,50605,103.43438107884774,104.40258667314652,5234296.8544950895,0,-48996.04409949016,694753.0161651872,631881.8306719117,5283292.89859458
1439510400,2015-08-14,00:00:00,,,,,,False,104.09634881946764,316069.7273663593,378940.91285963485,2107131.515775729,5.237432256054994,1010822.7435315466,-4283292.89859458,0,1010822.7435315466,10822.743531546555,0,5294115.642126126,50605,104.61645375212184,104.40258667314652,5294115.642126126,0,10822.743531546555,694753.0161651872,631881.8306719117,5283292.89859458
1439769600,2015-08-17,00:00:00,,,,,,False,104.2476383183325,289749.8172493925,352621.00274266803,1931665.4483292836,5.350716679746579,984502.8334145797,-4283292.89859458,0,984502.8334145797,-15497.166585420258,0,5267795.732009159,50605,104.09634881946764,104.40258667314652,5267795.732009159,0,-15497.166585420258,694753.0161651872,631881.8306719117,5283292.89859458
1439856000,2015-08-18,00:00:00,,,,,,False,105.23110675678129,297405.8223394494,360277.00783272495,1982705.4822629963,5.3171443244413155,992158.8385046367,-4283292.89859458,0,992158.8385046367,-7841.16149536334,0,5275451.737099216,50605,104.2476383183325,104.40258667314652,5275451.737099216,0,-7841.16149536334,694753.0161651872,631881.8306719117,5283292.89859458
1439942400,2015-08-19,00:00:00,,,,,,False,104.51243106799282,347174.2426671501,410045.4281604256,2314494.951114334,5.110932756855562,1041927.2588323373,-4283292.89859458,0,1041927.2588323373,41927.258832337335,0,5325220.157426917,50605,105.23110675678129,104.40258667314652,5325220.157426917,0,41927.258832337335,694753.0161651872,631881.8306719117,5283292.89859458
1440028800,2015-08-20,00:00:00,,,,,,False,103.17905251163342,310805.6594360102,373676.8449292857,2072037.7295734014,5.259615080177902,1005558.6756011974,-4283292.89859458,0,1005558.6756011974,5558.675601197407,0,5288851.574195777,50605,104.51243106799282,104.40258667314652,5288851.574195777,0,5558.675601197407,694753.0161651872,631881.8306719117,5283292.89859458
1440115200,2015-08-21,00:00:00,,,,,,False,99.83147077414054,243330.03759144188,306201.2230847174,1622200.2506096128,5.566006049722131,938083.0537566291,-4283292.89859458,0,938083.0537566291,-61916.94624337088,0,5221375.952351209,50605,103.17905251163342,104.40258667314652,5221375.952351209,0,-61916.94624337088,694753.0161651872,631881.8306719117,5283292.89859458
1440374400,2015-08-24,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,9614,89.10790696226096,,False,89.10790696226096,73925.6637656152,136796.84925889072,492837.7584374347,6.572280083246445,768678.6799308024,-4283292.89859458,0,768678.6799308024,-231321.32006919757,0,5051971.578525382,50605,99.83147077414054,104.40258667314652,5051971.578525382,0,-231321.32006919757,694753.0161651872,631881.8306719117,5283292.89859458
1440460800,2015-08-25,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,34,96.52176408266004,,False,96.52176408266004,0,-285823.4118355103,0.0,16.161134649713293,226012.733230636,-3426609.4810594027,0,226012.733230636,-626944.2160289101,-626944.21602891,3652622.2142900387,40991,89.10790696226096,104.40258667314652,3652622.2142900387,-626944.21602891,-147043.05074045446,562762.9855869418,511836.1450661463,4279566.430318949
1440547200,2015-08-26,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,922,95.47206291695495,,False,95.47206291695495,0,18502.548065216513,0.0,7.460155363193624,529914.1504529151,-3423327.7410805924,0,529914.1504529151,-322774.85083855456,-322774.8508385545,3953241.8915335075,40957,96.52176408266004,104.40258667314652,3953241.8915335075,-322774.8508385545,-267.9479680765071,562296.2016219262,511411.6023876986,4276016.742372062
1440633600,2015-08-27,00:00:00,,,,,,False,98.83855234801936,0,-12977.464063015184,0.0,7.849773991059352,486921.53980913153,-3335302.49907116,0,486921.53980913153,-357533.5185791296,-357533.5185791292,3822224.0388802914,40035,95.47206291695495,104.40258667314652,3822224.0388802914,-357533.5185791292,-8233.942903208954,549638.1188059138,499899.0038721467,4179757.557459421
1440720000,2015-08-28,00:00:00,,,,,,False,99.36813625792789,72060.8253758814,121799.94030964852,480405.50250587595,6.364819307294595,621698.9441817952,-3335302.49907116,0,621698.9441817952,-222756.1142064659,-357533.5185791292,3957001.443252955,40035,98.83855234801936,104.40258667314652,3957001.443252955,-357533.5185791292,-222756.1142064659,549638.1188059138,499899.0038721467,4179757.557459421
1440979200,2015-08-31,00:00:00,,,,,,False,99.32084800437698,93262.71720906941,143001.83214283653,621751.4480604627,6.187895725482348,642900.8360149832,-3335302.49907116,0,642900.8360149832,-201554.22237327788,-357533.5185791292,3978203.335086143,40035,99.36813625792789,104.40258667314652,3978203.335086143,-357533.5185791292,-201554.22237327788,549638.1188059138,499899.0038721467,4179757.557459421
1441065600,2015-09-01,00:00:00,IBActionState.SUCCESS,IBAction.SELL_MKT_ORDER,34678,96.18131032096134,,False,96.18131032096134,91369.53197815863,141108.64691192575,609130.2131877242,6.20321792570098,641007.6507840725,-3335302.49907116,0,641007.6507840725,-203447.40760418866,-357533.5185791292,3976310.1498552323,40035,99.32084800437698,104.40258667314652,3976310.1498552323,-357533.5185791292,-203447.40760418866,549638.1188059138,499899.0038721467,4179757.557459421
1441152000,2015-09-02,00:00:00,,,,,,False,97.2877140086756,441770.32725826936,448425.8146742851,2945135.5150551293,0.9998583777674895,515316.25962852745,72.9802391375415,0,515316.25962852745,-44041.37741865625,-44041.37741865596,515243.2793893899,5357,96.18131032096134,104.40258667314652,515243.2793893899,-44041.37741865596,-285097.42134107783,73545.93237025807,66890.44495424232,559284.6568080462
1441238400,2015-09-03,00:00:00,,,,,,False,98.64000157647068,447697.3318133546,454352.8192293704,2984648.8787556975,0.9998599881396034,521243.2641836127,72.9802391375415,0,521243.2641836127,-38114.372863570985,-44041.37741865596,521170.2839444752,5357,97.2877140086756,104.40258667314652,521170.2839444752,-44041.37741865596,-38114.372863570985,73545.93237025807,66890.44495424232,559284.6568080462
1441324800,2015-09-04,00:00:00,,,,,,False,96.42716765587122,454941.5363140329,461597.0237300487,3032943.575426886,0.9998619073422512,528487.468684291,72.9802391375415,0,528487.468684291,-30870.1683628927,-44041.37741865596,528414.4884451535,5357,98.64000157647068,104.40258667314652,528414.4884451535,-44041.37741865596,-30870.1683628927,73545.93237025807,66890.44495424232,559284.6568080462
1441670400,2015-09-08,00:00:00,,,,,,False,98.46031748122128,443087.38500138157,449742.87241739733,2953915.9000092107,0.9998587388062604,516633.31737163966,72.9802391375415,0,516633.31737163966,-42724.319675544044,-44041.37741865596,516560.3371325021,5357,96.42716765587122,104.40258667314652,516560.3371325021,-44041.37741865596,-42724.319675544044,73545.93237025807,66890.44495424232,559284.6568080462
1441756800,2015-09-09,00:00:00,,,,,,False,100.50289271479431,453978.9686157818,460634.45603179757,3026526.4574385453,0.999861655366408,527524.9009860399,72.9802391375415,0,527524.9009860399,-31832.736061143805,-44041.37741865596,527451.9207469024,5357,98.46031748122128,104.40258667314652,527451.9207469024,-44041.37741865596,-31832.736061143805,73545.93237025807,66890.44495424232,559284.6568080462
1441843200,2015-09-10,00:00:00,,,,,,False,98.1009516273384,464921.04414203257,471576.53155804833,3099473.6276135505,0.9998644666389567,538466.9765122907,72.9802391375415,0,538466.9765122907,-20890.660534893046,-44041.37741865596,538393.9962731531,5357,100.50289271479431,104.40258667314652,538393.9962731531,-44041.37741865596,-20890.660534893046,73545.93237025807,66890.44495424232,559284.6568080462
1441929600,2015-09-11,00:00:00,,,,,,False,98.82911070996708,452053.84573653125,458709.333152547,3013692.3049102086,0.9998611486492623,525599.7781067893,72.9802391375415,0,525599.7781067893,-33757.85894039436,-44041.37741865596,525526.7978676518,5357,98.1009516273384,104.40258667314652,525526.7978676518,-44041.37741865596,-33757.85894039436,73545.93237025807,66890.44495424232,559284.6568080462
1442188800,2015-09-14,00:00:00,,,,,,False,100.2002979571441,455954.5939421731,462610.0813581889,3039697.292947821,0.9998621715456153,529500.5263124312,72.9802391375415,0,529500.5263124312,-29857.110734752496,-44041.37741865596,529427.5460732937,5357,98.82911070996708,104.40258667314652,529427.5460732937,-44041.37741865596,-29857.110734752496,73545.93237025807,66890.44495424232,559284.6568080462
1442275200,2015-09-15,00:00:00,,,,,,False,99.76530802686976,463300.04402530036,469955.5314413161,3088666.960168669,0.9998640573975658,536845.9763955584,72.9802391375415,0,536845.9763955584,-22511.66065162525,-44041.37741865596,536772.9961564209,5357,100.2002979571441,104.40258667314652,536772.9961564209,-44041.37741865596,-22511.66065162525,73545.93237025807,66890.44495424232,559284.6568080462
